product_barcode,product_label,product_size,brand_name,manufacturer_country,manufacturer_name,scan_country,data_url,bottle_weight,bottle_count,Date
57271164108,G Zero,591 ml,Gatorade,US,"Pepsico, Inc",CA,https://wastebase.org/#/o/fa6fbb15-8b61-4e1d-867f-db43d9d31fd3,,1,Apr-22
60383048051,Diet Cola,2.0 L,President's Choice,CA,Loblaw Companies Ltd,CA,https://wastebase.org/#/o/ad2567fb-874b-4658-b9cf-5c2394618222,,1,Apr-22
60383048365,Strawberry Lemonade,1.54 L,President's Choice,CA,Loblaw Companies Ltd,CA,https://wastebase.org/#/o/ad2567fb-874b-4658-b9cf-5c2394618222,,1,Apr-22
60383653293,Natural Spring Water,500 ml,President's Choice,CA,Loblaw Companies Ltd,CA,https://wastebase.org/#/o/ad2567fb-874b-4658-b9cf-5c2394618222,,5,Apr-22
63124005443,1% Chocolate Milk,500 ml,Scotsburn,MZ,Saputo Inc,CA,https://wastebase.org/#/o/2899d6fa-8426-4c6a-b081-a62a4382cc1d,,4,Apr-22
643764,Still Mountain Water from Scotland,500 ml,M&S Food,GB,Marks and Spencer plc,GB,https://wastebase.org/#/o/8e95169e-b45a-4c9c-b37f-fdde51861730,,1,Apr-22
643764,Still Mountain Water from Scotland,500 ml,M&S Food,GB,Marks and Spencer plc,RW,https://wastebase.org/#/o/8e95169e-b45a-4c9c-b37f-fdde51861730,,1,Apr-22
64480006013,Spring Water,500 ml,big8,CA,Empire Company Limited,CA,https://wastebase.org/#/o/5fcf39bd-870f-4cee-bc8f-16e2c93077c0,,10,Apr-22
65400000968,Lemon Lime,710 ml,7UP,US,Keurig Dr Pepper Inc.,CA,https://wastebase.org/#/o/08d08755-55fa-4b19-aed1-dfe64a79e8f1,,1,Apr-22
65400001019,7UP,591ml,7UP,US,Keurig Dr Pepper Inc.,CA,https://wastebase.org/#/o/08d08755-55fa-4b19-aed1-dfe64a79e8f1,,2,Apr-22
65400005239,7up Zero,710 ml,7UP,US,Keurig Dr Pepper Inc.,CA,https://wastebase.org/#/o/08d08755-55fa-4b19-aed1-dfe64a79e8f1,,1,Apr-22
67000104022,Original Taste,710 ml,Coca-Cola,US,Coca-Cola,CA,https://wastebase.org/#/o/c3710738-2999-4396-a284-6b70bf737fe6,,6,Apr-22
67311020110,Orange,300 ml,Oasis,AE,Oasis Pure Water,CA,https://wastebase.org/#/o/e0a7b1cf-1330-49f7-aa06-f675c55d3ab7,,1,Apr-22
68274000218,Drinking Water,500 ml,Pure Life,CH,Nestlé S.A.,CA,https://wastebase.org/#/o/59163cd7-c4b7-4834-b8f5-a5113e2084db,,2,Apr-22
69000009840,Pepsi,710 ml,Pepsi,US,"Pepsico, Inc",CA,https://wastebase.org/#/o/fa6fbb15-8b61-4e1d-867f-db43d9d31fd3,,1,Apr-22
69000014257,Diet Pepsi,355 ml,Pepsi,US,"Pepsico, Inc",CA,https://wastebase.org/#/o/fa6fbb15-8b61-4e1d-867f-db43d9d31fd3,,3,Apr-22
69000061008,Pure Water Perfect Taste,500 ml,Aquafina,US,"Pepsico, Inc",CA,https://wastebase.org/#/o/fa6fbb15-8b61-4e1d-867f-db43d9d31fd3,,2,Apr-22
69000061015,Pure Water Perfect Taste,591 ml,Aquafina,US,"Pepsico, Inc",CA,https://wastebase.org/#/o/fa6fbb15-8b61-4e1d-867f-db43d9d31fd3,,3,Apr-22
76280045314,Calcium and Magnesium,1.600ml,Solaray Dietary supplement,UK,UNKNOWN_ORG,TZ,https://wastebase.org/#/o/00000000-0000-0000-0000-000000000001,,1,Apr-22
8080150059,Fiery Pink Pepper Body Lotion,300 ml,Molton Brown,UK,UNKNOWN_ORG,GB,https://wastebase.org/#/o/00000000-0000-0000-0000-000000000001,,1,Apr-22
82000795254,Vodka,750 ml,Smirnoff,GB,Diageo Plc,CA,https://wastebase.org/#/o/359bffc0-5baa-44dc-9548-60e400943c13,,1,Apr-22
88544016794,Southern Comfort,200 ml,Southern Comfort,US,"Sazerac Company, Inc.",CA,https://wastebase.org/#/o/12d1b14a-1408-4be1-80bf-18ac56f537a6,,3,Apr-22
96619228539,Sparkling Black Raspberry,503 ml,Kirkland Signature,US,Costco Wholesale Corporation,CA,https://wastebase.org/#/o/82542c71-e5b8-433b-a1ed-81e08e14b67f,,1,Apr-22
96619321841,Natural Spring Water,500 ml,Kirkland Signature,US,Costco Wholesale Corporation,CA,https://wastebase.org/#/o/82542c71-e5b8-433b-a1ed-81e08e14b67f,,6,Apr-22
96619381784,Spring Water,500 ml,Kirkland Signature,US,Costco Wholesale Corporation,GB,https://wastebase.org/#/o/82542c71-e5b8-433b-a1ed-81e08e14b67f,,1,Apr-22
96619482016,Spring Water,500 ml,Kirkland Signature,US,Costco Wholesale Corporation,GB,https://wastebase.org/#/o/82542c71-e5b8-433b-a1ed-81e08e14b67f,,2,Apr-22
96619676859,Sport Fruit Punch,591 ml,Kirkland Signature,US,Costco Wholesale Corporation,CA,https://wastebase.org/#/o/82542c71-e5b8-433b-a1ed-81e08e14b67f,,1,Apr-22
1125382,Scottish Fresh Semi-Skimmed Milk,2.272 L,Sainsbury's,GB,J Sainsbury plc,GB,https://wastebase.org/#/o/5f838907-d73e-4fb2-b6f9-952d19ce1105,,1,Apr-22
1.2691E+11,Eau de Source,1.5 L,Aden,UK,UNKNOWN_ORG,TZ,https://wastebase.org/#/o/00000000-0000-0000-0000-000000000001,,48,Apr-22
17273504517,Mayonnaise,887 ml,American Garden,US,Global Export Marketing Co. Ltd.,RW,https://wastebase.org/#/o/7c77eeb9-6b2e-4554-a985-1596ef7cf811,,104,Apr-22
1.80854E+11,RedBull Original,250 ml,Red Bull,AT,Red Bull GmbH,CA,https://wastebase.org/#/o/bc9cc996-9c5b-455d-b385-4cb7d6461f93,,1,Apr-22
1.80854E+11,SugarFree,250 ml,Red Bull,AT,Red Bull GmbH,CA,https://wastebase.org/#/o/bc9cc996-9c5b-455d-b385-4cb7d6461f93,,1,Apr-22
2.84613E+11,Hill Water,1.0 L,Hill Water,TZ,Hill Group,TZ,https://wastebase.org/#/o/bd4f2b11-425f-4423-a549-89741c8c5318,,7,Apr-22
4.12008E+11,Sparletta,1.0 L,Sparletta,US,Coca-Cola,MZ,https://wastebase.org/#/o/c3710738-2999-4396-a284-6b70bf737fe6,,349,Apr-22
4.54023E+11,Agua mineral natural,8.0 L,Monssalus,ES,"AGUA MINERAL CRISTALINA, S.L.",GB,https://wastebase.org/#/o/655a09ab-4437-4d4e-bf31-033aadbeea45,,1,Apr-22
50428451823,italian seasoning,21g,gold emblem,UK,UNKNOWN_ORG,TZ,https://wastebase.org/#/o/00000000-0000-0000-0000-000000000001,,1,Apr-22
57271425162,Gatorade Frost,710 ml,Gatorade,US,"Pepsico, Inc",CA,https://wastebase.org/#/o/fa6fbb15-8b61-4e1d-867f-db43d9d31fd3,,1,Apr-22
6.0611E+11,HAVANA COLA,350ml,ACACIA FOOD BEVERAGES LTD,ZM,Acacia Food and Beverages Ltd,ZM,https://wastebase.org/#/o/de81ec8b-41a9-493a-9345-ca1cc44a0e80,,2,Apr-22
6.0611E+11,Tango Orange Soft Drink,350 ml,Flamingo,ZM,Acacia Food and Beverages Ltd,ZM,https://wastebase.org/#/o/de81ec8b-41a9-493a-9345-ca1cc44a0e80,,9,Apr-22
6.06111E+11,Água Purificada,500 ml,Recheio,MZ,COGEF Group,MZ,https://wastebase.org/#/o/179c246a-f0ee-4574-8b7c-e75ea7f6796a,,87,Apr-22
6.06111E+11,Água purificada,1.5 L,Recheio,MZ,COGEF Group,MZ,https://wastebase.org/#/o/179c246a-f0ee-4574-8b7c-e75ea7f6796a,,3,Apr-22
6.10696E+11,Vimto Gasificado,350 ml,Vimto,GB,Nichols plc,MZ,https://wastebase.org/#/o/85022289-591b-4e34-907f-4c54a87c522f,,22,Apr-22
6.11355E+11,Chibwantu,750ml,Big Bottle General Dealers,UK,UNKNOWN_ORG,ZM,https://wastebase.org/#/o/00000000-0000-0000-0000-000000000001,,7,Apr-22
6.17669E+11,Vanilla,150ml,Ngambi Fresh,KE,Farming Solutions Ltd,KE,https://wastebase.org/#/o/56800464-b4d1-41d4-9630-c71c979864f6,,1,Apr-22
6.17669E+11,Vanilla,100ml,Ngambi Fresh,KE,Farming Solutions Ltd,KE,https://wastebase.org/#/o/56800464-b4d1-41d4-9630-c71c979864f6,,1,Apr-22
6.21034E+11,Água Purificada,500 ml,Crystalina,MZ,"SK Industries, Lda",MZ,https://wastebase.org/#/o/9e459dd2-e6f5-4f5c-a59a-4b5e7f11d350,,66,Apr-22
6221010,Canada Dry Gingerale,710 ml,Canada Dry,US,Keurig Dr Pepper Inc.,CA,https://wastebase.org/#/o/08d08755-55fa-4b19-aed1-dfe64a79e8f1,,3,Apr-22
6.29071E+11,The Peach Edition,355 ml,Red Bull,AT,Red Bull GmbH,CA,https://wastebase.org/#/o/bc9cc996-9c5b-455d-b385-4cb7d6461f93,,1,Apr-22
64480003029,Big8,355ml,big8,CA,Empire Company Limited,CA,https://wastebase.org/#/o/5fcf39bd-870f-4cee-bc8f-16e2c93077c0,,4,Apr-22
6.47947E+11,Classic Sumo de Limão,2.0 L,Royal,UK,UNKNOWN_ORG,MZ,https://wastebase.org/#/o/00000000-0000-0000-0000-000000000001,,14,Apr-22
6746209,Coca-Cola,500 ml,Coca-Cola,US,Coca-Cola,CA,https://wastebase.org/#/o/c3710738-2999-4396-a284-6b70bf737fe6,,1,Apr-22
6746306,Coca-cola Zero Sugar,500 ml,Coca-Cola,US,Coca-Cola,CA,https://wastebase.org/#/o/c3710738-2999-4396-a284-6b70bf737fe6,,1,Apr-22
6746403,Diet Coke,500 ml,Coca-Cola,US,Coca-Cola,CA,https://wastebase.org/#/o/c3710738-2999-4396-a284-6b70bf737fe6,,1,Apr-22
6748605,PowerAde Fruit Punch,710 ml,Powerade,US,Coca-Cola,CA,https://wastebase.org/#/o/c3710738-2999-4396-a284-6b70bf737fe6,,1,Apr-22
68274000218,Drinking Water,500 ml,Pure Life,CH,Nestlé S.A.,CA,https://wastebase.org/#/o/59163cd7-c4b7-4834-b8f5-a5113e2084db,,2,Apr-22
6827465,Still Spring Water,500 ml,Pure Life,CH,Nestlé S.A.,GB,https://wastebase.org/#/o/59163cd7-c4b7-4834-b8f5-a5113e2084db,,1,Apr-22
7.00083E+11,Energy drink,350,Boost,GB,Boost Drinks LTD,MZ,https://wastebase.org/#/o/39cf108a-33c8-47c2-8180-96ff828a5b17,,1,Apr-22
7.01699E+11,Agua Mineral,500ml,Matisana,MZ,Matisana Lda,MZ,https://wastebase.org/#/o/1618770c-6516-4b16-af98-4928dd725cf5,,253,Apr-22
7.01699E+11,Agua Mineral,1.5 L,Matisana,MZ,Matisana Lda,MZ,https://wastebase.org/#/o/1618770c-6516-4b16-af98-4928dd725cf5,,108,Apr-22
7.01699E+11,Água mineral,5.0 L,Matisana,MZ,Matisana Lda,MZ,https://wastebase.org/#/o/1618770c-6516-4b16-af98-4928dd725cf5,,15,Apr-22
7.05632E+11,High Quality Natural Water,500 ml,Spa,MW,Lilongwe Beverages Ltd,MW,https://wastebase.org/#/o/349e692e-a7a4-49b7-a20c-a7fa76a8d723,,45,Apr-22
7.08002E+11,Grapefruit & Orange Shampoo,400ml,Faith in Nature,GB,Faith in Nature Ltd,GB,https://wastebase.org/#/o/999b86da-80f8-4f1e-9113-1c7f67c236db,,1,Apr-22
7.08002E+11,Wild Rose Conditioner,400ml,Faith in Nature,GB,Faith in Nature Ltd,GB,https://wastebase.org/#/o/999b86da-80f8-4f1e-9113-1c7f67c236db,,1,Apr-22
7.35851E+11,Agua da Nascente,500 ml,Monte Gurue,IN,Asian Tea Group (Asian Tea Company Pvt Ltd),MZ,https://wastebase.org/#/o/63d6a425-df22-45c8-a816-60a0ecbe5779,,203,Apr-22
7.35851E+11,Água nascente da montanha,1.5 L,Monte Gurue,IN,Asian Tea Group (Asian Tea Company Pvt Ltd),MZ,https://wastebase.org/#/o/63d6a425-df22-45c8-a816-60a0ecbe5779,,47,Apr-22
7.45111E+11,Magn maji,500ml,drinking water,UK,UNKNOWN_ORG,KE,https://wastebase.org/#/o/00000000-0000-0000-0000-000000000001,,4,Apr-22
7.45125E+11,Joy cool waters,500ml,drinking water,UK,UNKNOWN_ORG,KE,https://wastebase.org/#/o/00000000-0000-0000-0000-000000000001,,24,Apr-22
7.4576E+11,Purified Drinking Water,500ml,Aber Drips,UK,UNKNOWN_ORG,KE,https://wastebase.org/#/o/00000000-0000-0000-0000-000000000001,,25,Apr-22
7.76103E+11,No21 Vodka,200 ml,Smirnoff,GB,Diageo Plc,CA,https://wastebase.org/#/o/359bffc0-5baa-44dc-9548-60e400943c13,,4,Apr-22
7.8116E+11,Água purificada,6.5L,Vitale,FR,Groupe Castel,MZ,https://wastebase.org/#/o/7513edeb-3054-4478-86b1-7fe375abb7f0,,201,Apr-22
7.81718E+11,natural pure water,1.5 l,Pure Water,UK,UNKNOWN_ORG,MZ,https://wastebase.org/#/o/00000000-0000-0000-0000-000000000001,,1,Apr-22
7.81719E+11,Água da Bela Vista,500 ml,Água da Bela Vista,UK,UNKNOWN_ORG,MZ,https://wastebase.org/#/o/00000000-0000-0000-0000-000000000001,,1,Apr-22
7.81719E+11,Kargasok Safi,300ml,Appolo Wine Limited,UK,UNKNOWN_ORG,MZ,https://wastebase.org/#/o/00000000-0000-0000-0000-000000000001,,1,Apr-22
7.81719E+11,Kargasok Safi,300ml,Appolo Wine Limited,UK,UNKNOWN_ORG,ZM,https://wastebase.org/#/o/00000000-0000-0000-0000-000000000001,,2,Apr-22
7.86163E+11,XXX Acai Berry,591 ml,Glaçeau vitaminwater,US,Coca-Cola,CA,https://wastebase.org/#/o/c3710738-2999-4396-a284-6b70bf737fe6,,2,Apr-22
7.86163E+11,Drinking Water,1.0 L,Glaçeau Smartwater,US,Coca-Cola,CA,https://wastebase.org/#/o/c3710738-2999-4396-a284-6b70bf737fe6,,1,Apr-22
7.92382E+11,Drinking Water,500 ml,Mbaruk Springs,UK,UNKNOWN_ORG,KE,https://wastebase.org/#/o/00000000-0000-0000-0000-000000000001,,20,Apr-22
7.92382E+11,Drinking Water,1.5 L,Karigen,KE,Tesouros,KE,https://wastebase.org/#/o/ed9a8c45-6cdf-4d2c-b14b-73f8cd28578c,,1,Apr-22
7.92382E+11,sasumwa,500ml,drinking water,UK,UNKNOWN_ORG,KE,https://wastebase.org/#/o/00000000-0000-0000-0000-000000000001,,1,Apr-22
7.92382E+11,Drinking Water,500 ml,Oceanic,UK,UNKNOWN_ORG,KE,https://wastebase.org/#/o/00000000-0000-0000-0000-000000000001,,44,Apr-22
7.92382E+11,Drinking Water,1.0 L,Oceanic,UK,UNKNOWN_ORG,KE,https://wastebase.org/#/o/00000000-0000-0000-0000-000000000001,,22,Apr-22
7.92382E+11,drinking water,5ltrs,Oceanic,UK,UNKNOWN_ORG,KE,https://wastebase.org/#/o/00000000-0000-0000-0000-000000000001,,3,Apr-22
7.92382E+11,Quench Canista,250 ml,Royal Quench,KE,Nemsi Enterprises,KE,https://wastebase.org/#/o/a96cdc48-1f91-4d16-a280-853365b2e382,,50,Apr-22
7.92382E+11,Naturally Refreshing,500 ml,Brook Fresh,IN,KUNNUMPURATHU GROUP OF BUSINESS PRIVATE LIMITED,KE,https://wastebase.org/#/o/622073c4-2822-4cdc-9a1e-b831fa805141,,74,Apr-22
7.92382E+11,Drinking Water,1.0 L,Brook Fresh,IN,KUNNUMPURATHU GROUP OF BUSINESS PRIVATE LIMITED,KE,https://wastebase.org/#/o/622073c4-2822-4cdc-9a1e-b831fa805141,,62,Apr-22
7.92382E+11,Drinking Water,20 L,Brooks,UK,UNKNOWN_ORG,KE,https://wastebase.org/#/o/00000000-0000-0000-0000-000000000001,,10,Apr-22
7.92382E+11,aqua soft,500ml,drinking water,UK,UNKNOWN_ORG,KE,https://wastebase.org/#/o/00000000-0000-0000-0000-000000000001,,10,Apr-22
7.92382E+11,Purified Drinking Water,1.0 L,Pure Life,CH,Nestlé S.A.,KE,https://wastebase.org/#/o/59163cd7-c4b7-4834-b8f5-a5113e2084db,,2,Apr-22
7.92383E+11,Purified drinking water,500ml,Madini,UK,UNKNOWN_ORG,KE,https://wastebase.org/#/o/00000000-0000-0000-0000-000000000001,,3,Apr-22
7.92383E+11,Taste the Purity Water,1.0 L,Madini,UK,UNKNOWN_ORG,KE,https://wastebase.org/#/o/00000000-0000-0000-0000-000000000001,,3,Apr-22
7.92383E+11,Purified Water,500 ml,Aquafina,US,"Pepsico, Inc",KE,https://wastebase.org/#/o/fa6fbb15-8b61-4e1d-867f-db43d9d31fd3,,16,Apr-22
8.17939E+11,Anti-Bac All Purpose Cleaner,828ml,Method,US,Method Products pbc,GB,https://wastebase.org/#/o/cb2a0f45-314c-4fd0-9d92-3b774edf019e,,2,Apr-22
8.49819E+11,Orangina Carbonated Drink,420 ml,Orangina,JP,Suntory Holdings Limited,CA,https://wastebase.org/#/o/e072cc5d-03b1-4573-bde7-abe1bfbd668c,,1,Apr-22
8.65614E+11,Drinking Water,1.0 L,Hill Water,TZ,Hill Group,TZ,https://wastebase.org/#/o/bd4f2b11-425f-4423-a549-89741c8c5318,,50,Apr-22
96619297542,Whole Black Peppercorns,399 g,Kirkland Signature,US,Costco Wholesale Corporation,GB,https://wastebase.org/#/o/82542c71-e5b8-433b-a1ed-81e08e14b67f,,1,Apr-22
96619397013,Sparkling Spring Water,500 ml,Kirkland Signature,US,Costco Wholesale Corporation,GB,https://wastebase.org/#/o/82542c71-e5b8-433b-a1ed-81e08e14b67f,,1,Apr-22
96619482016,Spring Water,500 ml,Kirkland Signature,US,Costco Wholesale Corporation,GB,https://wastebase.org/#/o/82542c71-e5b8-433b-a1ed-81e08e14b67f,,1,Apr-22
14021985,Kombucha ginger,330 ml,Nutricom,UK,UNKNOWN_ORG,MW,https://wastebase.org/#/o/00000000-0000-0000-0000-000000000001,,39,Apr-22
1.41311E+12,Flash Fresh Scent with Bleach,500 ml,Flash,US,THE PROCTER & GAMBLE COMPANY,GB,https://wastebase.org/#/o/b5390f65-0892-448b-8fe6-dc103cf4174c,,2,Apr-22
1.86365E+12,Drinking Water,1.6 L,Uhai,TZ,BAKHRESA GROUP DIVISIONS,TZ,https://wastebase.org/#/o/0c76efb4-4008-4677-aba1-e10a6e3ef026,,34,Apr-22
20011697,Fresh Milk Full Cream,2.0 L,Woolworths,ZA,Woolworths Holdings Ltd,MZ,https://wastebase.org/#/o/2f52aa15-7758-4286-ba2c-f683e92553a7,,3,Apr-22
20026875,Ayrshire Full Cream Milk,2.0 L,Woolworths,ZA,Woolworths Holdings Ltd,MZ,https://wastebase.org/#/o/2f52aa15-7758-4286-ba2c-f683e92553a7,,1,Apr-22
2.02056E+12,Spar Lemonade,330ml,Spar,ZA,The Spar Group Ltd,GB,https://wastebase.org/#/o/81df74c6-4116-41c9-b96f-0b4943e6411d,,1,Apr-22
2.08962E+12,Agua Mineral,5.0 L,Água de Namaacha,MZ,Sociedade de Águas de Moçambique,MZ,https://wastebase.org/#/o/90c9868b-d408-490e-b3ec-15d784b5947c,110,2926,Apr-22
21026034,Still Natural Mineral Water,2.0 L,Asda,US,Walmart Inc.,GB,https://wastebase.org/#/o/5eb7d977-0702-465a-99b8-3d118bdffc65,,1,Apr-22
24001663,Agua Mineral Natural,1.5 L,Aldi,DE,ALDI Einkauf SE & Co. oHG,ES,https://wastebase.org/#/o/3642cf76-4a7b-4304-a535-e96ae4a83c79,,8,Apr-22
27533864,Strawberry Flavour Milk,1.0 l,Asda,US,Walmart Inc.,GB,https://wastebase.org/#/o/5eb7d977-0702-465a-99b8-3d118bdffc65,,1,Apr-22
29087709,The Tropical One Juice,500 ml,M&S Food,GB,Marks and Spencer plc,GB,https://wastebase.org/#/o/8e95169e-b45a-4c9c-b37f-fdde51861730,,1,Apr-22
3.04261E+12,Energy Drink,300 ml,Azam,TZ,BAKHRESA GROUP DIVISIONS,RW,https://wastebase.org/#/o/0c76efb4-4008-4677-aba1-e10a6e3ef026,,1,Apr-22
3.05764E+12,Natural Mineral Water,1.5 L,Volvic,FR,Danone S.A.,GB,https://wastebase.org/#/o/833c3669-9353-4c41-9948-a1d8cfeec1b6,,2,Apr-22
3.05764E+12,Natural Mineral Water,500 ml,Volvic,FR,Danone S.A.,GB,https://wastebase.org/#/o/833c3669-9353-4c41-9948-a1d8cfeec1b6,,8,Apr-22
3.05764E+12,Natural Mineral Water,1.0 L,Volvic,FR,Danone S.A.,GB,https://wastebase.org/#/o/833c3669-9353-4c41-9948-a1d8cfeec1b6,,6,Apr-22
3.05764E+12,Touch of Fruit Lemon Lime Sugar Free,1.5 L,Volvic,FR,Danone S.A.,GB,https://wastebase.org/#/o/833c3669-9353-4c41-9948-a1d8cfeec1b6,,1,Apr-22
3.05764E+12,Watermelon Flavoured Water,2.0 L,Volvic,FR,Danone S.A.,GB,https://wastebase.org/#/o/833c3669-9353-4c41-9948-a1d8cfeec1b6,,2,Apr-22
3.05764E+12,touch of fruit,750 ml,Volvic,FR,Danone S.A.,GB,https://wastebase.org/#/o/833c3669-9353-4c41-9948-a1d8cfeec1b6,,1,Apr-22
3.05764E+12,volvic juicy,1000ml,Volvic,FR,Danone S.A.,GB,https://wastebase.org/#/o/833c3669-9353-4c41-9948-a1d8cfeec1b6,,1,Apr-22
3.06832E+12,Natural Mineral Water,750 ml,Evian,FR,Danone S.A.,GB,https://wastebase.org/#/o/833c3669-9353-4c41-9948-a1d8cfeec1b6,,9,Apr-22
3.06832E+12,Natural Mineral Water,500 ml,Evian,FR,Danone S.A.,GB,https://wastebase.org/#/o/833c3669-9353-4c41-9948-a1d8cfeec1b6,,5,Apr-22
3.06832E+12,Natural Mineral Water,1.5 L,Evian,FR,Danone S.A.,GB,https://wastebase.org/#/o/833c3669-9353-4c41-9948-a1d8cfeec1b6,,1,Apr-22
3.15593E+12,Lager Beer,330ml,Desperados Original Tequila,NL,Heineken N.V.,TZ,https://wastebase.org/#/o/b93246c4-e1e4-4722-b477-9928a73d4984,,38,Apr-22
3.4259E+12,Engine Oil,1.0 L,Quartz,FR,TotalEnergies SE,RW,https://wastebase.org/#/o/cbfe78e1-fc22-4fef-bc10-bf55cdbbd23d,,11,Apr-22
3.4259E+12,Special 4T Motorcycle Engine Oil,1.0 L,HI-PERF,FR,TotalEnergies SE,RW,https://wastebase.org/#/o/cbfe78e1-fc22-4fef-bc10-bf55cdbbd23d,,71,Apr-22
3.4259E+12,Engine Oil,1.0 L,Quartz,FR,TotalEnergies SE,RW,https://wastebase.org/#/o/cbfe78e1-fc22-4fef-bc10-bf55cdbbd23d,,36,Apr-22
3.50211E+12,Pepsi,1.5 L,Pepsi,US,"Pepsico, Inc",GB,https://wastebase.org/#/o/fa6fbb15-8b61-4e1d-867f-db43d9d31fd3,,1,Apr-22
3.70012E+12,Aquarel,1.5 L,Aquarel,CH,Nestlé S.A.,ES,https://wastebase.org/#/o/59163cd7-c4b7-4834-b8f5-a5113e2084db,,1,Apr-22
3.70012E+12,Aquarel,1.5 L,Aquarel,CH,Nestlé S.A.,GB,https://wastebase.org/#/o/59163cd7-c4b7-4834-b8f5-a5113e2084db,,1,Apr-22
4.00581E+12,Sun Kids 50+,200ml,NIVEA,DE,Beiersdorf AG,GB,https://wastebase.org/#/o/c03f3db6-9425-4fae-a809-20ae281ff84f,,2,Apr-22
4.00581E+12,Body Lotion 48h,400 ml,NIVEA,DE,Beiersdorf AG,MZ,https://wastebase.org/#/o/c03f3db6-9425-4fae-a809-20ae281ff84f,,1,Apr-22
4.00581E+12,Body Lotion 48h,400 ml,NIVEA,DE,Beiersdorf AG,MZ,https://wastebase.org/#/o/c03f3db6-9425-4fae-a809-20ae281ff84f,,4,Apr-22
4.00581E+12,Body Cream,400 ml,NIVEA,DE,Beiersdorf AG,MZ,https://wastebase.org/#/o/c03f3db6-9425-4fae-a809-20ae281ff84f,,1,Apr-22
4.0059E+12,Body Lotion for Men,400 ml,NIVEA,DE,Beiersdorf AG,RW,https://wastebase.org/#/o/c03f3db6-9425-4fae-a809-20ae281ff84f,,1,Apr-22
40112756,Blackcurrant,500 ml,Fanta,US,Coca-Cola,KE,https://wastebase.org/#/o/c3710738-2999-4396-a284-6b70bf737fe6,,7,Apr-22
4.04E+12,Purified Drinking Water,1.0 L,Cool Rivers,UK,UNKNOWN_ORG,KE,https://wastebase.org/#/o/00000000-0000-0000-0000-000000000001,,4,Apr-22
